Ward,Road_Type,No_of_vehicles_involved,Time_Range,Month_Num,Nepali_Season,Weather_Clear,Weather_Cold,Weather_Cool,Weather_Dry,Weather_Dusty,Weather_Foggy,Weather_Frosty,Weather_Hot,Weather_Humid,Weather_Mild,Weather_Overcast,Weather_Pleasant,Weather_Rainy,Weather_Thunderstorm,Weather_Warm,Weather_Windy,Severity,Ward_Location_Risk
2,0,2,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0043859649122807015
16,1,1,2,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023026315789473683
19,1,1,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.017543859649122806
9,1,2,2,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0010964912280701754
3,0,1,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02631578947368421
14,0,1,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
13,1,2,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
4,1,1,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03508771929824561
7,1,1,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.013157894736842105
13,1,1,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
4,0,1,0,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03508771929824561
1,1,1,2,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008771929824561403
14,0,2,2,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
16,1,1,3,9,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023026315789473683
3,0,2,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.006578947368421052
10,1,2,1,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.010964912280701754
9,0,1,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.008771929824561403
14,0,2,1,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
18,1,1,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.019736842105263157
11,1,2,1,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0043859649122807015
4,0,2,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03508771929824561
13,0,4,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
14,0,1,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
15,0,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.044956140350877194
1,1,2,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.009868421052631578
8,1,1,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.010964912280701754
5,1,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.006578947368421052
14,0,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
13,1,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
15,1,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.044956140350877194
14,0,3,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
6,0,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0010964912280701754
3,1,2,1,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.02631578947368421
4,0,1,1,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03508771929824561
4,0,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03508771929824561
16,1,2,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.023026315789473683
14,0,2,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
6,0,2,1,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.017543859649122806
16,1,1,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.023026315789473683
12,0,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.019736842105263157
9,1,1,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.008771929824561403
14,0,1,3,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
4,1,2,1,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03508771929824561
10,0,1,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.010964912280701754
8,1,2,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0043859649122807015
4,0,1,2,10,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.013157894736842105
4,0,1,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03508771929824561
8,1,1,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0043859649122807015
2,1,2,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005482456140350877
7,1,1,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005482456140350877
14,1,1,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
1,1,1,1,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.009868421052631578
10,0,1,1,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0010964912280701754
13,0,1,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
5,1,1,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0010964912280701754
13,0,1,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
8,1,2,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.010964912280701754
13,1,2,1,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0021929824561403508
3,1,1,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0010964912280701754
17,1,1,1,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.01644736842105263
14,0,1,1,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
7,1,2,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.013157894736842105
6,1,1,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0010964912280701754
13,0,2,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
13,1,2,1,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07346491228070176
14,1,2,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
3,0,2,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005482456140350877
4,1,2,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.02850877192982456
14,1,2,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
10,1,1,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.010964912280701754
2,1,2,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005482456140350877
14,0,2,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08442982456140351
12,0,2,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.007675438596491228
3,0,1,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.02631578947368421
3,0,1,2,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.02631578947368421
11,1,2,3,11,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0010964912280701754
4,1,1,1,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
8,1,1,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.010964912280701754
9,1,1,1,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
2,0,2,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.007675438596491228
13,0,1,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.005482456140350877
16,1,1,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
16,1,1,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.023026315789473683
13,1,2,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
14,0,2,1,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.08442982456140351
3,1,2,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.005482456140350877
3,1,1,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.01425438596491228
1,1,2,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.003289473684210526
2,0,1,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0043859649122807015
13,1,1,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
13,1,1,1,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
4,0,2,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.02850877192982456
5,1,2,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.006578947368421052
13,1,1,1,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
3,0,1,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.02631578947368421
3,1,1,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.01425438596491228
1,1,1,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.009868421052631578
3,0,2,3,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.02631578947368421
14,0,2,2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.08442982456140351
1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
4,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.013157894736842105
19,1,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.017543859649122806
4,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.02850877192982456
14,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.08442982456140351
14,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.08442982456140351
13,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
2,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
3,0,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.005482456140350877
3,0,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.006578947368421052
7,1,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0021929824561403508
14,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
15,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.044956140350877194
13,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
4,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.009868421052631578
6,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
13,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
15,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.044956140350877194
13,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
10,0,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0021929824561403508
4,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.008771929824561403
16,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.023026315789473683
6,1,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.017543859649122806
4,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0043859649122807015
2,1,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.005482456140350877
4,0,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.013157894736842105
5,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0010964912280701754
4,0,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.008771929824561403
7,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
4,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.003289473684210526
1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
17,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.01644736842105263
6,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0010964912280701754
14,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0021929824561403508
17,1,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.01644736842105263
6,1,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.017543859649122806
15,1,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.044956140350877194
3,0,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.008771929824561403
3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0043859649122807015
14,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.08442982456140351
13,1,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.07346491228070176
16,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.023026315789473683
14,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.08442982456140351
12,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.007675438596491228
16,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.023026315789473683
15,1,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
4,0,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.003289473684210526
3,0,1,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.02631578947368421
14,1,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
15,1,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
14,0,2,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
4,1,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0010964912280701754
13,1,1,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
1,1,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.008771929824561403
14,0,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
15,0,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
15,1,2,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
4,0,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.013157894736842105
4,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.02850877192982456
2,1,3,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.005482456140350877
4,1,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.02850877192982456
13,0,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
17,1,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.01644736842105263
3,1,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.007675438596491228
19,1,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.017543859649122806
14,0,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
3,0,2,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0010964912280701754
4,0,2,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0021929824561403508
4,0,3,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.003289473684210526
4,0,2,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.006578947368421052
13,1,2,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
16,1,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.023026315789473683
11,1,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0021929824561403508
7,1,1,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0021929824561403508
13,1,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
13,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
15,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
13,0,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.07346491228070176
4,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.02850877192982456
4,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.003289473684210526
19,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.017543859649122806
3,1,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.003289473684210526
19,1,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0010964912280701754
14,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
4,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0010964912280701754
19,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.017543859649122806
4,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.02850877192982456
3,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.005482456140350877
13,0,2,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
11,1,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0010964912280701754
15,0,1,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
19,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.017543859649122806
15,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
14,1,1,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
3,0,2,0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.007675438596491228
15,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
4,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.02850877192982456
4,0,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.013157894736842105
4,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.013157894736842105
14,0,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
4,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0043859649122807015
13,1,3,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
4,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.009868421052631578
1,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.008771929824561403
3,0,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.008771929824561403
4,0,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.02850877192982456
15,1,2,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
3,0,3,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.005482456140350877
9,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0010964912280701754
11,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.003289473684210526
4,1,2,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.02850877192982456
15,1,1,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.044956140350877194
13,0,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.005482456140350877
3,0,1,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0043859649122807015
3,0,1,0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.02631578947368421
4,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.013157894736842105
14,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
18,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.019736842105263157
7,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.003289473684210526
14,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.08442982456140351
12,0,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.007675438596491228
4,0,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0021929824561403508
19,1,1,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0021929824561403508
13,1,1,1,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.07346491228070176
12,1,1,0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.007675438596491228
14,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0010964912280701754
2,0,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.007675438596491228
19,1,2,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.017543859649122806
7,1,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.013157894736842105
13,0,2,1,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.005482456140350877
12,1,2,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.019736842105263157
14,0,2,2,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.08442982456140351
6,1,1,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0010964912280701754
3,0,1,1,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.02631578947368421
14,0,1,1,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.0010964912280701754
1,1,2,1,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.0010964912280701754
13,1,2,2,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.003289473684210526
14,0,2,2,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.08442982456140351
9,1,2,2,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0010964912280701754
4,0,2,2,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0043859649122807015
13,0,2,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0010964912280701754
5,1,1,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0010964912280701754
13,1,1,2,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.005482456140350877
13,0,2,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.005482456140350877
8,1,2,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.010964912280701754
14,0,2,1,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.08442982456140351
8,1,2,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0010964912280701754
3,1,2,1,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.02631578947368421
3,1,1,2,4,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0010964912280701754
